
Ultralytics YOLOv8.0.203 🚀 Python-3.10.9 torch-2.1.0 CPU (Apple M1)
Model summary (fused): 168 layers, 11126358 parameters, 0 gradients, 28.4 GFLOPs
image 1/1265 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/norm/A0227648U_normal_2222_80.png: 384x640 (no detections), 93.8ms
image 168/1265 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/norm/A0254392B_20220904_normal_0000_180.png: 352x640 (no detections), 89.9ms
image 169/1265 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/norm/A0254392B_20220904_normal_0000_200.png: 352x640 (no detections), 94.1ms
image 170/1265 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/norm/A0254392B_20220904_normal_0000_220.png: 352x640 1 gun, 92.4ms
image 171/1265 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/norm/A0254392B_20220904_normal_0000_240.png: 352x640 (no detections), 89.8ms
image 172/1265 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/norm/A0254392B_20220904_normal_0000_260.png: 352x640 (no detections), 90.7ms
image 173/1265 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/norm/A0254392B_20220904_normal_0000_280.png: 352x640 1 gun, 90.9ms
image 174/1265 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/norm/A0254392B_20220904_normal_0000_80.png: 352x640 (no detections), 94.3ms
image 175/1265 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/norm/A0254392B_20220904_normal_0001_100.png: 352x640 1 gun, 93.3ms
image 176/1265 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/norm/A0254392B_20220904_normal_0001_120.png: 352x640 1 gun, 92.9ms
image 177/1265 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/norm/A0254392B_20220904_normal_0001_140.png: 352x640 (no detections), 92.4ms
image 178/1265 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/norm/A0254392B_20220904_normal_0001_160.png: 352x640 1 gun, 94.6ms
image 179/1265 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/norm/A0254392B_20220904_normal_0001_180.png: 352x640 (no detections), 92.0ms
image 180/1265 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/norm/A0254392B_20220904_normal_0001_200.png: 352x640 1 gun, 91.9ms
image 181/1265 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/norm/A0254392B_20220904_normal_0001_220.png: 352x640 3 guns, 89.0ms
image 182/1265 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/norm/A0254392B_20220904_normal_0001_240.png: 352x640 1 gun, 87.9ms
image 183/1265 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/norm/A0254392B_20220904_normal_0001_260.png: 352x640 1 gun, 88.9ms
image 184/1265 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/norm/A0254392B_20220904_normal_0001_280.png: 352x640 1 gun, 89.8ms
image 185/1265 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/norm/A0254392B_20220904_normal_0001_300.png: 352x640 (no detections), 89.6ms
image 186/1265 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/norm/A0254392B_20220904_normal_0001_80.png: 352x640 (no detections), 89.0ms
image 187/1265 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/norm/A0254392B_20220904_normal_0002_100.png: 384x640 2 guns, 94.7ms
image 188/1265 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/norm/A0254392B_20220904_normal_0002_120.png: 384x640 3 guns, 95.0ms
image 189/1265 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/norm/A0254392B_20220904_normal_0002_140.png: 384x640 3 guns, 94.3ms
image 190/1265 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/norm/A0254392B_20220904_normal_0002_160.png: 384x640 (no detections), 93.2ms
image 191/1265 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/norm/A0254392B_20220904_normal_0002_180.png: 384x640 (no detections), 94.6ms
image 192/1265 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/norm/A0254392B_20220904_normal_0002_200.png: 384x640 (no detections), 93.6ms
image 193/1265 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/norm/A0254392B_20220904_normal_0002_220.png: 384x640 (no detections), 93.6ms
image 194/1265 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/norm/A0254392B_20220904_normal_0002_240.png: 384x640 (no detections), 94.9ms
image 195/1265 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/norm/A0254392B_20220904_normal_0002_260.png: 384x640 (no detections), 95.6ms
image 196/1265 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/norm/A0254392B_20220904_normal_0002_280.png: 384x640 (no detections), 92.9ms
image 197/1265 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/norm/A0254392B_20220904_normal_0002_300.png: 384x640 1 gun, 95.4ms
image 198/1265 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/norm/A0254392B_20220904_normal_0002_320.png: 384x640 (no detections), 96.1ms
image 199/1265 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/norm/A0254392B_20220904_normal_0002_80.png: 384x640 2 guns, 94.8ms
image 200/1265 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/norm/A0254392B_20220904_normal_0003_100.png: 640x416 (no detections), 103.0ms
image 201/1265 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/norm/A0254392B_20220904_normal_0003_120.png: 640x416 (no detections), 106.0ms
image 202/1265 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/norm/A0254392B_20220904_normal_0003_140.png: 640x416 (no detections), 102.7ms
image 203/1265 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/norm/A0254392B_20220904_normal_0003_160.png: 640x416 (no detections), 106.5ms
image 204/1265 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/norm/A0254392B_20220904_normal_0003_180.png: 640x416 (no detections), 105.1ms
image 205/1265 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/norm/A0254392B_20220904_normal_0003_200.png: 640x416 (no detections), 104.7ms
image 206/1265 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/norm/A0254392B_20220904_normal_0003_220.png: 640x416 (no detections), 102.7ms
image 207/1265 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/norm/A0254392B_20220904_normal_0003_240.png: 640x416 (no detections), 110.7ms
image 208/1265 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/norm/A0254392B_20220904_normal_0003_260.png: 640x416 (no detections), 105.6ms
image 209/1265 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/norm/A0254392B_20220904_normal_0003_280.png: 640x416 (no detections), 107.5ms
image 210/1265 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/norm/A0254392B_20220904_normal_0003_80.png: 640x416 (no detections), 104.3ms
image 211/1265 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/norm/A0254392B_20220904_normal_0004_100.png: 416x640 3 guns, 107.3ms
image 212/1265 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/norm/A0254392B_20220904_normal_0004_120.png: 416x640 3 guns, 103.0ms
image 213/1265 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/norm/A0254392B_20220904_normal_0004_140.png: 416x640 3 guns, 105.6ms
image 214/1265 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/norm/A0254392B_20220904_normal_0004_160.png: 416x640 1 gun, 104.4ms
image 215/1265 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/norm/A0254392B_20220904_normal_0004_180.png: 416x640 2 guns, 102.1ms
image 216/1265 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/norm/A0254392B_20220904_normal_0004_200.png: 416x640 (no detections), 104.0ms
image 217/1265 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/norm/A0254392B_20220904_normal_0004_220.png: 416x640 1 gun, 105.0ms
image 218/1265 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/norm/A0254392B_20220904_normal_0004_240.png: 416x640 1 gun, 102.2ms
image 219/1265 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/norm/A0254392B_20220904_normal_0004_260.png: 416x640 (no detections), 103.6ms
image 220/1265 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/norm/A0254392B_20220904_normal_0004_280.png: 416x640 (no detections), 104.6ms
image 221/1265 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/norm/A0254392B_20220904_normal_0004_300.png: 416x640 (no detections), 102.3ms
image 222/1265 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/norm/A0254392B_20220904_normal_0004_320.png: 416x640 3 guns, 104.2ms
image 223/1265 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/norm/A0254392B_20220904_normal_0004_80.png: 416x640 3 guns, 104.2ms
image 224/1265 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/norm/A0254392B_20220904_normal_0005_100.png: 384x640 (no detections), 94.4ms
image 225/1265 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/norm/A0254392B_20220904_normal_0005_120.png: 384x640 (no detections), 93.4ms
image 226/1265 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/norm/A0254392B_20220904_normal_0005_140.png: 384x640 1 gun, 94.0ms
image 227/1265 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/norm/A0254392B_20220904_normal_0005_160.png: 384x640 (no detections), 93.7ms
image 228/1265 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/norm/A0254392B_20220904_normal_0005_180.png: 384x640 (no detections), 93.3ms
image 229/1265 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/norm/A0254392B_20220904_normal_0005_200.png: 384x640 (no detections), 95.3ms
image 230/1265 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/norm/A0254392B_20220904_normal_0005_220.png: 384x640 (no detections), 91.8ms
image 231/1265 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/norm/A0254392B_20220904_normal_0005_240.png: 384x640 1 gun, 93.2ms
image 232/1265 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/norm/A0254392B_20220904_normal_0005_260.png: 384x640 (no detections), 93.8ms
image 233/1265 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/norm/A0254392B_20220904_normal_0005_80.png: 384x640 1 gun, 96.1ms
image 234/1265 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/norm/A0254392B_20220904_normal_0006_100.png: 384x640 (no detections), 98.1ms
image 235/1265 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/norm/A0254392B_20220904_normal_0006_120.png: 384x640 (no detections), 92.8ms
image 236/1265 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/norm/A0254392B_20220904_normal_0006_140.png: 384x640 (no detections), 91.6ms
image 237/1265 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/norm/A0254392B_20220904_normal_0006_160.png: 384x640 1 knife, 96.0ms
image 238/1265 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/norm/A0254392B_20220904_normal_0006_180.png: 384x640 (no detections), 92.5ms
image 239/1265 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/norm/A0254392B_20220904_normal_0006_200.png: 384x640 (no detections), 91.9ms
image 240/1265 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/norm/A0254392B_20220904_normal_0006_220.png: 384x640 (no detections), 92.2ms
image 241/1265 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/norm/A0254392B_20220904_normal_0006_240.png: 384x640 (no detections), 97.3ms
image 242/1265 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/norm/A0254392B_20220904_normal_0006_260.png: 384x640 (no detections), 93.3ms
image 243/1265 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/norm/A0254392B_20220904_normal_0006_280.png: 384x640 (no detections), 93.5ms
image 244/1265 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/norm/A0254392B_20220904_normal_0006_300.png: 384x640 1 gun, 95.3ms
image 245/1265 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/norm/A0254392B_20220904_normal_0006_320.png: 384x640 (no detections), 93.3ms
image 246/1265 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/norm/A0254392B_20220904_normal_0006_340.png: 384x640 (no detections), 93.1ms
image 247/1265 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/norm/A0254392B_20220904_normal_0006_80.png: 384x640 (no detections), 92.2ms
image 248/1265 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/norm/A0260551M_20220904_normal_0021_100.png: 384x640 (no detections), 93.1ms
image 249/1265 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/norm/A0260551M_20220904_normal_0021_120.png: 384x640 (no detections), 96.6ms
image 250/1265 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/norm/A0260551M_20220904_normal_0021_140.png: 384x640 (no detections), 99.5ms
image 251/1265 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/norm/A0260551M_20220904_normal_0021_160.png: 384x640 (no detections), 96.3ms
image 252/1265 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/norm/A0260551M_20220904_normal_0021_180.png: 384x640 (no detections), 94.3ms
image 253/1265 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/norm/A0260551M_20220904_normal_0021_200.png: 384x640 (no detections), 97.1ms
image 254/1265 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/norm/A0260551M_20220904_normal_0021_220.png: 384x640 (no detections), 96.3ms
image 255/1265 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/norm/A0260551M_20220904_normal_0021_80.png: 384x640 (no detections), 98.8ms
image 256/1265 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/norm/A0260551M_20220904_normal_0920_100.png: 352x640 (no detections), 89.5ms
image 257/1265 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/norm/A0260551M_20220904_normal_0920_120.png: 352x640 (no detections), 91.7ms
image 258/1265 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/norm/A0260551M_20220904_normal_0920_140.png: 352x640 (no detections), 92.8ms
image 259/1265 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/norm/A0260551M_20220904_normal_0920_160.png: 352x640 (no detections), 92.9ms
image 260/1265 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/norm/A0260551M_20220904_normal_0920_80.png: 352x640 (no detections), 90.9ms
image 261/1265 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/norm/A0260551M_20220904_normal_1278_100.png: 384x640 (no detections), 93.6ms
image 262/1265 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/norm/A0260551M_20220904_normal_1278_120.png: 384x640 (no detections), 89.1ms
image 263/1265 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/norm/A0260551M_20220904_normal_1278_140.png: 384x640 (no detections), 92.4ms
image 264/1265 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/norm/A0260551M_20220904_normal_1278_160.png: 384x640 1 gun, 89.2ms
image 265/1265 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/norm/A0260551M_20220904_normal_1278_180.png: 384x640 1 gun, 88.5ms
image 266/1265 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/norm/A0260551M_20220904_normal_1278_200.png: 384x640 1 gun, 90.0ms
image 267/1265 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/norm/A0260551M_20220904_normal_1278_220.png: 384x640 1 gun, 103.3ms
image 268/1265 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/norm/A0260551M_20220904_normal_1278_240.png: 384x640 (no detections), 89.2ms
image 269/1265 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/norm/A0260551M_20220904_normal_1278_260.png: 384x640 (no detections), 90.7ms
image 270/1265 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/norm/A0260551M_20220904_normal_1278_280.png: 384x640 (no detections), 88.9ms
image 271/1265 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/norm/A0260551M_20220904_normal_1278_300.png: 384x640 (no detections), 91.5ms
image 272/1265 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/norm/A0260551M_20220904_normal_1278_320.png: 384x640 (no detections), 91.4ms
image 273/1265 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/norm/A0260551M_20220904_normal_1278_340.png: 384x640 (no detections), 94.3ms
image 274/1265 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/norm/A0260551M_20220904_normal_1278_360.png: 384x640 (no detections), 89.1ms
image 275/1265 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/norm/A0260551M_20220904_normal_1278_380.png: 384x640 (no detections), 90.5ms
image 276/1265 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/norm/A0260551M_20220904_normal_1278_400.png: 384x640 (no detections), 91.9ms
image 277/1265 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/norm/A0260551M_20220904_normal_1278_420.png: 384x640 (no detections), 88.6ms
image 278/1265 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/norm/A0260551M_20220904_normal_1278_440.png: 384x640 (no detections), 91.7ms
image 279/1265 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/norm/A0260551M_20220904_normal_1278_460.png: 384x640 (no detections), 92.8ms
image 280/1265 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/norm/A0260551M_20220904_normal_1278_480.png: 384x640 (no detections), 93.7ms
image 281/1265 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/norm/A0260551M_20220904_normal_1278_500.png: 384x640 (no detections), 91.2ms
image 282/1265 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/norm/A0260551M_20220904_normal_1278_520.png: 384x640 (no detections), 92.0ms
image 283/1265 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/norm/A0260551M_20220904_normal_1278_540.png: 384x640 (no detections), 88.0ms
image 284/1265 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/norm/A0260551M_20220904_normal_1278_560.png: 384x640 (no detections), 88.4ms
image 285/1265 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/norm/A0260551M_20220904_normal_1278_580.png: 384x640 (no detections), 88.3ms
image 286/1265 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/norm/A0260551M_20220904_normal_1278_600.png: 384x640 (no detections), 89.5ms
image 287/1265 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/norm/A0260551M_20220904_normal_1278_80.png: 384x640 (no detections), 90.6ms
image 288/1265 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/norm/A0260551M_20220904_normal_3367_100.png: 384x640 (no detections), 95.0ms
image 289/1265 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/norm/A0260551M_20220904_normal_3367_120.png: 384x640 (no detections), 101.0ms
image 290/1265 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/norm/A0260551M_20220904_normal_3367_140.png: 384x640 1 gun, 101.9ms
image 291/1265 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/norm/A0260551M_20220904_normal_3367_160.png: 384x640 (no detections), 100.8ms
image 292/1265 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/norm/A0260551M_20220904_normal_3367_80.png: 384x640 (no detections), 108.3ms
image 293/1265 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/norm/A0260551M_20220904_normal_3888_100.png: 384x640 (no detections), 104.7ms
image 294/1265 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/norm/A0260551M_20220904_normal_3888_120.png: 384x640 (no detections), 99.7ms
image 295/1265 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/norm/A0260551M_20220904_normal_3888_140.png: 384x640 (no detections), 121.0ms
image 296/1265 /Users/tianze/cs4243_lab/miniproject/jizhuo1105/datasets/test/norm/A0260551M_20220904_normal_3888_80.png: 384x640 1 gun, 98.2ms
